sku;qty;color_id;size_id;price
1162105;0;5;9;0
1162105;0;5;10;0
1162105;0;37;13;0
1162105;0;37;9;0
1162105;0;37;10;0
1162107;3;3;13;0
1162107;8;3;9;0
1162107;7;3;10;0
1162107;2;27;13;0
1162107;0;27;9;0
1162107;17;27;10;0
1162107;6;18;13;0
1162107;14;18;9;0
1162107;15;18;10;0
1162107;14;8;13;0
1162107;0;8;9;0
1162107;3;8;10;0
1162107;6;31;13;0
1162107;9;31;9;0
1162107;6;31;10;0
1162107;10;32;13;0
1162107;9;32;9;0
1162107;3;32;10;0
1162107;3;19;13;0
1162107;0;19;9;0
1162107;3;19;10;0
1162107;2;39;13;0
1162107;2;39;9;0
1162107;1;39;10;0
1162107;1;21;13;0
1162107;12;21;9;0
1162107;12;21;10;0
1162107;21;41;13;0
1162107;18;41;9;0
1162107;12;41;10;0
1162107;0;14;13;0
1162107;0;14;9;0
1162107;0;14;10;0
1162107;25;25;13;0
1162107;18;25;9;0
1162107;35;25;10;0
1162107;3;40;13;0
1162107;0;40;9;0
1162107;5;40;10;0
1162107;4;24;13;0
1162107;0;24;9;0
1162107;0;24;10;0
1162107;9;42;13;0
1162107;0;42;9;0
1162107;4;42;10;0
1162107;2;22;13;0
1162107;0;22;9;0
1162107;0;22;10;0
1162107;0;1;13;0
1162107;2;1;9;0
1162107;1;1;10;0
1162107;32;13;13;0
1162107;32;13;9;0
1162107;29;13;10;0
1162107;9;5;13;0
1162107;7;5;9;0
1162107;65;5;10;0
1162107;4;35;13;0
1162107;2;35;9;0
1162107;73;35;10;0
1162107;7;9;13;0
1162107;7;9;9;0
1162107;12;9;10;0
1162107;4;17;13;0
1162107;0;17;9;0
1162107;4;17;10;0
1162107;3;54;13;0
1162107;2;54;9;0
1162107;1;54;10;0
1162107;6;11;13;0
1162107;6;11;9;0
1162107;4;11;10;0
1162107;9;4;13;0
1162107;5;4;9;0
1162107;0;4;10;0
1162119;0;3;13;0
1162119;0;3;9;0
1162119;0;3;10;0
1162119;0;27;13;0
1162119;12;27;9;0
1162119;0;27;10;0
1162119;0;18;13;0
1162119;0;18;9;0
1162119;0;18;10;0
1162119;0;8;13;0
1162119;0;8;9;0
1162119;0;8;10;0
1162119;0;5;13;0
1162119;19;5;9;0
1162119;0;5;10;0
1162119;4;9;13;0
1162119;0;9;9;0
1162119;2;9;10;0
1232109;42;51;6;0
1232109;42;51;1;0
1232109;43;51;2;0
1232109;16;52;6;0
1232109;17;52;1;0
1232109;16;52;2;0
1292109;3;37;6;0
1292109;2;37;1;0
1292109;4;37;2;0
1292109;6;4;6;0
1292109;3;4;1;0
1292109;0;4;2;0
1302109;21;37;18;0
1302109;20;37;19;0
1302109;20;37;20;0
1302109;9;4;18;0
1302109;8;4;19;0
1302109;6;4;20;0
1322109;57;37;15;0
1322109;58;37;16;0
1322109;66;37;17;0
1322109;44;4;15;0
1322109;39;4;16;0
1322109;44;4;17;0
1332109;1;3;8;0
1332109;1;3;7;0
1332109;0;3;21;0
1332109;0;3;14;0
1332109;0;37;8;0
1332109;0;37;7;0
1332109;0;37;21;0
1332109;0;37;14;0
1412127;5;2;8;0
1412127;6;2;7;0
1412127;4;2;14;0
1412127;2;19;8;0
1412127;0;19;7;0
1412127;0;19;14;0
1412127;35;28;8;0
1412127;32;28;7;0
1412127;36;28;14;0
1412127;9;38;8;0
1412127;0;38;7;0
1412127;7;38;14;0
1422127;42;28;4;0
1422127;61;28;5;0
1422127;62;28;3;0
1422127;40;38;4;0
1422127;19;38;5;0
1422127;35;38;3;0
1442127;28;28;15;0
1442127;30;28;16;0
1442127;28;28;17;0
1442127;30;38;15;0
1442127;31;38;16;0
1442127;31;38;17;0
1452127;2;3;15;0
1452127;0;3;16;0
1452127;0;3;17;0
1452127;8;19;15;0
1452127;32;19;16;0
1452127;32;19;17;0
1452127;4;5;15;0
1452127;4;5;16;0
1452127;3;5;17;0
1462127;0;3;6;0
1462127;0;3;1;0
1462127;0;3;2;0
1462127;17;43;6;0
1462127;22;43;1;0
1462127;18;43;2;0
1552111;13;3;8;0
1552111;6;3;7;0
1552111;0;3;14;0
1552111;8;36;8;0
1552111;7;36;7;0
1552111;8;36;14;0
1552111;0;31;8;0
1552111;0;31;7;0
1552111;0;31;14;0
1552111;0;28;7;0
1552111;0;28;14;0
1552111;0;28;8;0
1552111;0;13;8;0
1552111;0;13;7;0
1552111;0;13;14;0
1552111;0;5;8;0
1552111;0;5;7;0
1552111;0;5;14;0
1552111;5;35;8;0
1552111;5;35;7;0
1552111;5;35;14;0
1552111;0;47;8;0
1552111;0;47;7;0
1552111;0;47;14;0
1552111;0;58;8;0
1552111;0;58;7;0
1552111;0;58;14;0
1552111;0;43;8;0
1552111;0;43;7;0
1552111;0;43;14;0
1552111;0;17;8;0
1552111;0;17;7;0
1552111;0;17;14;0
1552111;0;37;8;0
1552111;0;37;7;0
1552111;0;37;14;0
1552111;0;38;8;0
1552111;0;38;7;0
1552111;0;38;14;0
1572108;0;3;8;0
1572108;0;3;7;0
1572108;0;3;14;0
1572108;0;2;8;0
1572108;0;2;7;0
1572108;0;2;14;0
1572108;0;5;8;0
1572108;0;5;7;0
1572108;0;5;14;0
1572108;0;43;8;0
1572108;0;43;7;0
1572108;1;43;14;0
1572108;0;17;8;0
1572108;0;17;7;0
1572108;0;17;14;0
1602109;7;31;3;0
1602109;7;31;4;0
1602109;7;31;5;0
1602109;0;37;3;0
1602109;0;37;4;0
1602109;0;37;5;0
1612109;9;31;8;0
1612109;6;31;7;0
1612109;1;31;14;0
1612109;1;37;8;0
1612109;0;37;7;0
1612109;0;37;14;0
1622109;9;31;8;0
1622109;8;31;7;0
1622109;6;31;14;0
1622109;13;37;8;0
1622109;14;37;7;0
1622109;13;37;14;0
1632109;29;31;15;0
1632109;29;31;16;0
1632109;27;31;17;0
1632109;15;37;15;0
1632109;15;37;16;0
1632109;14;37;17;0
1692111;9;3;18;0
1692111;0;3;19;0
1692111;10;3;20;0
1692111;5;37;18;0
1692111;0;37;19;0
1692111;0;37;20;0
1702111;0;3;3;0
1702111;0;3;4;0
1702111;0;3;5;0
1702111;0;2;3;0
1702111;0;2;4;0
1702111;0;2;5;0
1702111;0;102;3;0
1702111;2;102;4;0
1702111;0;102;5;0
1702111;0;31;3;0
1702111;0;31;4;0
1702111;0;31;5;0
1702111;0;83;3;0
1702111;0;83;4;0
1702111;0;83;5;0
1702111;0;111;3;0
1702111;0;111;4;0
1702111;0;111;5;0
1702111;0;43;3;0
1702111;0;43;4;0
1702111;0;43;5;0
1702111;0;37;3;0
1702111;0;37;4;0
1702111;0;37;5;0
1702111;0;38;3;0
1702111;0;38;4;0
1702111;0;38;5;0
1712111;0;3;15;0
1712111;0;3;16;0
1712111;0;3;17;0
1712111;4;8;15;0
1712111;5;8;16;0
1712111;4;8;17;0
1712111;0;111;15;0
1712111;0;111;16;0
1712111;0;111;17;0
1712111;0;43;15;0
1712111;0;43;16;0
1712111;0;43;17;0
1712111;1;37;15;0
1712111;1;37;16;0
1712111;3;37;17;0
1712111;0;38;15;0
1712111;0;38;16;0
1712111;0;38;17;0
1722111;0;3;6;0
1722111;0;3;1;0
1722111;5;3;2;0
1722111;0;27;6;0
1722111;0;27;1;0
1722111;0;27;2;0
1722111;3;8;6;0
1722111;2;8;1;0
1722111;1;8;2;0
1722111;0;111;6;0
1722111;0;111;1;0
1722111;0;111;2;0
1722111;0;25;6;0
1722111;0;25;1;0
1722111;0;25;2;0
1722111;0;17;6;0
1722111;0;17;1;0
1722111;0;17;2;0
1722111;1;37;6;0
1722111;0;37;1;0
1722111;1;37;2;0
1722111;0;38;6;0
1722111;0;38;1;0
1722111;0;38;2;0
1732127;26;36;3;0
1732127;29;36;4;0
1732127;27;36;5;0
1822111;0;3;5;0
1822111;0;3;15;0
1822111;0;3;16;0
1822111;0;43;5;0
1822111;0;43;15;0
1822111;0;43;16;0
1832127;0;3;3;0
1832127;0;3;4;0
1832127;0;3;5;0
1832127;0;3;14;0
1832127;0;3;3;0
1832127;0;3;4;0
1832127;0;3;5;0
1832127;0;61;3;0
1832127;0;61;4;0
1832127;0;61;5;0
1832127;0;19;3;0
1832127;0;19;4;0
1832127;0;19;5;0
1832127;0;21;14;0
1832127;0;21;3;0
1832127;0;21;4;0
1832127;0;21;5;0
1832127;0;25;3;0
1832127;0;25;4;0
1832127;0;25;5;0
1832127;0;17;3;0
1832127;1;17;4;0
1832127;0;17;5;0
1832127;10;17;14;0
1832127;12;17;3;0
1832127;12;17;4;0
1832127;13;17;5;0
1832127;5;37;14;0
1832127;7;37;3;0
1832127;6;37;4;0
1832127;5;37;5;0
1832127;1;4;14;0
1832127;2;4;3;0
1832127;2;4;4;0
1832127;2;4;5;0
1832127;0;23;3;0
1832127;0;23;4;0
1832127;0;23;5;0
1852127;0;3;6;0
1852127;0;3;1;0
1852127;0;3;2;0
1852127;12;17;6;0
1852127;12;17;1;0
1852127;12;17;2;0
1852127;15;37;6;0
1852127;15;37;1;0
1852127;14;37;2;0
1862127;0;3;3;0
1862127;1;3;4;0
1862127;0;3;5;0
1862127;0;61;3;0
1862127;0;61;4;0
1862127;0;61;5;0
1862127;1;21;3;0
1862127;1;21;4;0
1862127;1;21;5;0
1862127;13;17;3;0
1862127;11;17;4;0
1862127;10;17;5;0
1872127;1;3;15;0
1872127;0;3;16;0
1872127;0;3;17;0
1872127;0;61;15;0
1872127;0;61;16;0
1872127;0;61;17;0
1872127;3;21;15;0
1872127;3;21;16;0
1872127;3;21;17;0
1872127;45;17;15;0
1872127;43;17;16;0
1872127;45;17;17;0
1882127;2;3;6;0
1882127;1;3;1;0
1882127;2;3;2;0
1882127;0;61;6;0
1882127;0;61;1;0
1882127;2;61;2;0
1882127;9;21;6;0
1882127;9;21;1;0
1882127;9;21;2;0
1882127;7;17;6;0
1882127;6;17;1;0
1882127;7;17;2;0
1892127;23;2;3;0
1892127;0;17;3;0
1892127;0;17;4;0
1892127;0;17;5;0
1892127;0;37;3;0
1892127;0;37;4;0
1892127;0;37;5;0
1952135;2;82;3;0
1952135;8;82;4;0
1952135;0;82;5;0
1962135;0;82;15;0
1962135;0;82;16;0
1962135;0;82;17;0
1982135;2;82;8;0
1982135;4;82;7;0
1982135;2;82;14;0
2022111;0;3;8;0
2022111;0;3;7;0
2022111;0;3;14;0
2022111;3;31;8;0
2022111;3;31;7;0
2022111;2;31;14;0
2022111;0;84;8;0
2022111;0;84;7;0
2022111;1;84;14;0
2062111;15;3;18;0
2062111;15;3;19;0
2062111;14;3;20;0
2062111;7;31;18;0
2062111;7;31;19;0
2062111;6;31;20;0
2062111;23;68;18;0
2062111;23;68;19;0
2062111;22;68;20;0
2072111;0;3;6;0
2072111;5;3;1;0
2072111;11;3;2;0
2082111;24;3;1;0
2082111;25;3;2;0
2082111;24;3;18;0
2082111;23;81;1;0
2082111;25;81;2;0
2082111;24;81;18;0
2172111;24;3;1;0
2172111;26;3;2;0
2172111;26;3;18;0
2172111;20;68;1;0
2172111;22;68;2;0
2172111;20;68;18;0
2182128;26;3;15;0
2182128;26;3;16;0
2182128;26;3;17;0
2182128;54;86;15;0
2182128;53;86;16;0
2182128;54;86;17;0
2182128;113;90;15;0
2182128;112;90;16;0
2182128;114;90;17;0
2192128;26;3;6;0
2192128;26;3;1;0
2192128;26;3;2;0
2192128;53;86;6;0
2192128;52;86;1;0
2192128;56;86;2;0
2192128;113;90;6;0
2192128;101;90;1;0
2192128;112;90;2;0
2202128;21;86;18;0
2202128;21;86;19;0
2202128;20;86;20;0
2202128;37;90;18;0
2202128;37;90;19;0
2202128;38;90;20;0
602128;9;4;18;0
602128;2;4;19;0
602128;1;17;18;0
602128;2;17;19;0
602128;2;17;20;0
602128;0;17;30;0
602128;1;4;20;0
ё
